id:long,start-node:long,end-node:long,length:double,maximum-speed:int,lanes:int,road-type:string,name:string,surface:string,lit:string
1429,25781077,2493097467,54.17107990594013,50,2,residential,Pfarrfeldsweg,,
1430,25781078,2581150287,78.38318246839543,50,2,residential,Pfarrfeldsweg,,
1431,25781078,25781142,95.59983619105988,50,2,residential,Pfarrfeldsweg,,
1432,25781078,25781046,414.92366132202153,50,1,residential,Horstedter Weg,,
1433,25781086,25794188,149.5535769464262,30,1,residential,Bunnsackerweg,,
1434,25781086,25781048,209.78724233773843,30,1,residential,Baumhauser Weg,,
1435,25781086,25780833,140.0912989054389,30,1,residential,Baumhauser Weg,,
1436,25781138,25781075,165.19908188027094,30,1,residential,Bierdener Weg,,
1437,25781138,2333033444,96.55255978629667,30,1,residential,Baumhauser Weg,,
1438,25781138,25781048,202.32908742041388,30,1,residential,Baumhauser Weg,,
1439,25781139,2333033444,5.399849165905609,30,1,residential,Baumhauser Weg,,
1440,25781139,25781076,199.4489377851158,30,1,residential,Bollener Weg,,
1441,25781139,25781146,63.510319876287205,30,1,residential,Baumhauser Weg,,
1442,25781142,25781078,95.59983619105988,50,2,residential,Pfarrfeldsweg,,
1443,25781142,25781144,222.20007071609817,50,2,residential,Pfarrfeldsweg,,
1444,25781142,25781076,89.6990244234581,50,1,residential,Würtjen,,
1445,25781144,25798522,87.23846748641725,33,1,living_street,Habenhauser Windmühlenberg,,
1446,25781144,25781146,130.24256202368346,50,1,residential,Habenhauser Windmühlenberg,,
1447,25781144,25781142,222.20007071609817,50,2,residential,Pfarrfeldsweg,,
1448,25781144,25797869,100.1678757039908,50,2,residential,Pfarrfeldsweg,,
1449,25781146,25781139,63.510319876287205,30,1,residential,Baumhauser Weg,,
1450,25781146,25796670,119.9892647832929,30,1,residential,Baumhauser Weg,,
1451,25781146,25781144,130.24256202368343,50,1,residential,Habenhauser Windmühlenberg,,
1452,25781283,2493097469,85.00733827697042,50,2,tertiary,Friedrich-Engels-Straße,,
1453,25781283,25781285,120.9118180527561,50,2,tertiary,Friedrich-Engels-Straße,,
1454,25781285,25781283,120.9118180527561,50,2,tertiary,Friedrich-Engels-Straße,,
1455,25781285,25800062,62.7169080559173,50,2,tertiary,Friedrich-Engels-Straße,,
1456,25789824,25789963,47.631504160531456,30,1,tertiary,Kornstraße,,
1457,25789824,25733976,57.236241331667,30,3,tertiary,Kornstraße,,
1458,25789963,25789970,71.93078478587749,30,1,tertiary,Kornstraße,,
1459,25789963,25789824,47.631504160531456,30,1,tertiary,Kornstraße,,
1460,25789963,25803536,149.37828800971081,30,1,residential,Kantstraße,,
1461,25789963,25793935,187.2863737612519,30,1,residential,Kantstraße,,
1462,25789970,25789980,27.454381066071054,30,1,tertiary,Kornstraße,,
1463,25789970,25789963,71.93078478587749,30,1,tertiary,Kornstraße,,
1464,25789980,25790010,43.449654250881,30,1,tertiary,Kornstraße,,
1465,25789980,25789970,27.454381066071054,30,1,tertiary,Kornstraße,,
1466,25789980,2074049412,129.46420036728816,7,1,residential,Wulfhoopstraße,,
1467,25790010,25790158,44.72361417630869,30,1,tertiary,Kornstraße,,
1468,25790010,25789980,43.449654250881,30,1,tertiary,Kornstraße,,
1469,25790010,25793943,190.35757873605576,30,1,residential,Lehnstedter Straße,,
1470,25790158,25790010,44.72361417630869,30,1,tertiary,Kornstraße,,
1471,25790158,25790217,50.25454331527698,30,2,tertiary,Kornstraße,,
1472,25790158,25805313,105.86481235948406,30,1,tertiary,Meyerstraße,,
1473,25790158,21030861,192.1980971068609,30,1,tertiary,Meyerstraße,,
1474,25790217,25790158,50.25454331527698,30,2,tertiary,Kornstraße,,
1475,25790217,25790225,53.82834781381937,30,2,tertiary,Kornstraße,,
1476,25790225,25790217,53.82834781381937,30,2,tertiary,Kornstraße,,
1477,25790225,25790258,45.4312453744293,30,2,tertiary,Kornstraße,,
1478,25790258,25790225,45.4312453744293,30,2,tertiary,Kornstraße,,
1479,25790258,25793951,203.9172289565241,30,1,residential,Waterloostraße,,
1480,25790258,25790311,97.9129532726135,30,2,tertiary,Kornstraße,,
1481,25790311,25748561,45.94919150663546,30,2,tertiary,Kornstraße,,
1482,25790311,25790258,97.9129532726135,30,2,tertiary,Kornstraße,,
1483,25790529,25748562,147.414917528636,30,1,residential,Möckernstraße,,
1484,25790529,1305261471,160.15161013206128,30,1,residential,Möckernstraße,,
1485,25790630,25748564,146.71971789210943,30,1,residential,Nettelbeckstraße,,
1486,25790630,25790529,99.61916620736329,30,1,residential,Hardenbergstraße,,
1487,25790722,25748559,192.9498405349318,30,1,residential,Hardenbergstraße,,
1488,25790722,25790630,47.81112773247055,30,1,residential,Hardenbergstraße,,
1489,25790886,25748569,46.212431676759664,30,1,residential,Hardenbergstraße,,
1490,25793409,25793409,496.6683297488611,30,1,residential,Okeler Straße,,
1491,25793409,25793409,496.66832974886114,30,1,residential,Okeler Straße,,
1492,25793409,25781046,57.08346515212415,30,1,residential,Okeler Straße,,
1493,25793912,25793914,45.05400705415268,50,1,tertiary,Buntentorsteinweg,,
1494,25793914,1305261481,55.37935935905633,50,2,tertiary,Buntentorsteinweg,,
1495,25793914,1305261479,100.70304405727957,50,1,tertiary,Buntentorsteinweg,,
1496,25793914,25805313,191.74300801947123,30,1,tertiary,Meyerstraße,,
1497,25793916,25794188,118.86846490572484,30,1,residential,Bunnsackerweg,,
1498,25793916,1325248989,103.66124630315858,30,1,unclassified,Bunnsackerweg,,
1499,25793916,293310375,389.6264368119349,30,1,residential,Bunnsackerweg,,
1500,25793925,25790722,171.12838748109334,30,1,residential,Gneisenaustraße,,
1501,25793925,1305261471,155.57419052091015,50,2,tertiary,Buntentorsteinweg,,
1502,25793925,1328817546,46.59423963129527,50,2,tertiary,Buntentorsteinweg,,
1503,25793927,25793930,42.674223723715606,30,1,residential,Hardenbergstraße,,
1504,25793930,25748567,53.68596039132264,30,1,residential,Hardenbergstraße,,
1505,25793930,25793967,146.9074648045307,30,1,residential,Neanderstraße,,
1506,25793935,772448730,47.79582702728915,50,1,tertiary,Gastfeldstraße,,
1507,25793935,25793938,73.69643021908584,50,1,tertiary,Gastfeldstraße,,
1508,25793938,25789970,188.77080688970787,30,1,residential,Hermannstraße,,
1509,25793938,25826611,211.79398660114788,33,1,living_street,Ottostraße,,
1510,25793938,25793941,48.59789270710851,50,1,tertiary,Gastfeldstraße,,
1511,25793938,25793935,73.69643021908584,50,1,tertiary,Gastfeldstraße,,
1512,25793941,25793943,19.17038080108229,50,1,tertiary,Gastfeldstraße,,
1513,25793941,25793938,48.59789270710851,50,1,tertiary,Gastfeldstraße,,
1514,25793943,25793941,19.17038080108229,50,1,tertiary,Gastfeldstraße,,
1515,25793943,21030861,44.882533704532975,50,1,tertiary,Gastfeldstraße,,
1516,25793948,25793951,44.99644141835491,50,2,tertiary,Gastfeldstraße,,
1517,25793948,25790225,203.14844839696622,30,1,residential,Sedanstraße,,
1518,25793948,21030861,87.22532534009235,50,2,tertiary,Gastfeldstraße,,
1519,25793951,25807613,214.0946800486863,30,1,residential,Waterloostraße,,
1520,25793951,25793948,44.99644141835491,50,2,tertiary,Gastfeldstraße,,
1521,25793951,25793954,93.5348506467612,50,2,tertiary,Gastfeldstraße,,
1522,25793954,21030862,46.599389833030465,50,2,tertiary,Gastfeldstraße,,
1523,25793954,25790311,204.5320273273646,30,1,residential,Kolberger Straße,,
1524,25793954,25793951,93.53485064676121,50,2,tertiary,Gastfeldstraße,,
1525,25793956,21030862,73.20690380969367,50,2,tertiary,Gastfeldstraße,,
1526,25793956,25748563,203.12047518928475,30,1,residential,Tauroggener Straße,,
1527,25793956,21030863,67.87173827849234,50,2,tertiary,Gastfeldstraße,,
1528,25793961,30248731,35.578617983230075,50,2,tertiary,Gastfeldstraße,,
1529,25793961,25748559,203.09878562578544,30,1,residential,Yorckstraße,,
1530,25793961,21030863,75.98134657383258,50,2,tertiary,Gastfeldstraße,,
1531,25793963,25793965,41.5582864780563,50,2,tertiary,Gastfeldstraße,,
1532,25793963,25677833,49.03388482140332,50,2,tertiary,Gastfeldstraße,,
1533,25793963,25748557,203.37580253065732,30,1,residential,Gellertstraße,,
1534,25793965,25793963,41.5582864780563,50,2,tertiary,Gastfeldstraße,,
1535,25793965,25677835,151.6307697771846,50,2,tertiary,Gastfeldstraße,,
1536,25793967,2921075571,52.122333615774984,30,3,tertiary,Kornstraße,,
1537,25793967,25793969,43.889259627016195,30,2,tertiary,Kornstraße,,
1538,25793967,25810202,112.46113548303273,30,1,residential,Neanderstraße,,
1539,25793969,25793927,148.61272672838672,30,1,residential,Brinkumer Straße,,
1540,25793969,25793971,48.994377640799854,30,2,tertiary,Kornstraße,,
1541,25793969,25793967,43.889259627016195,30,2,tertiary,Kornstraße,,
1542,25793971,25748557,48.66770654678189,30,2,tertiary,Kornstraße,,
1543,25793971,3097146612,197.53994238302627,50,1,residential,Claudiusstraße,,
1544,25793971,25793969,48.994377640799854,30,2,tertiary,Kornstraße,,
1545,25794170,25795223,24.810278687629065,30,1,residential,Blenderstraße,,
1546,25794170,25794531,63.250892604290854,30,1,residential,Blenderstraße,,
1547,25794170,25794233,40.691166382381745,30,1,residential,Blenderstraße,,
1548,25794188,25795952,77.90804355476237,30,1,residential,Lunser Straße,,
1549,25794188,25794531,60.19234489785386,30,1,residential,Blenderstraße,,
1550,25794188,25793916,118.86846490572484,30,1,residential,Bunnsackerweg,,
1551,25794188,25781086,149.5535769464262,30,1,residential,Bunnsackerweg,,
1552,25794233,25794170,40.691166382381745,30,1,residential,Blenderstraße,,
1553,25794531,25794188,60.19234489785386,30,1,residential,Blenderstraße,,
1554,25794531,25794170,63.25089260429085,30,1,residential,Blenderstraße,,
1555,25794531,2333033428,69.30575919968989,30,1,residential,Blenderstraße,,
1556,25794531,2333033427,97.93117590768642,30,1,residential,Blenderstraße,,
1557,25795007,25795223,67.43146174621666,30,1,residential,Blenderstraße,,
1558,25795223,25795007,67.43146174621666,30,1,residential,Blenderstraße,,
1559,25795223,25794170,24.810278687629065,30,1,residential,Blenderstraße,,
1560,25795223,25780833,159.93137003063515,30,1,residential,Blenderstraße,,
1561,25795952,25795968,120.41191364512535,30,1,residential,Lunser Straße,,
1562,25795952,25794188,77.90804355476237,30,1,residential,Lunser Straße,,
1563,25795952,2853675536,94.51098969142203,30,1,residential,Lunser Straße,,
1564,25795968,25795985,121.23845748288873,30,1,residential,Lunser Straße,,
1565,25795968,25795952,120.41191364512535,30,1,residential,Lunser Straße,,
1566,25795968,2853675537,91.32940265758263,30,1,residential,Lunser Straße,,
1567,25795985,25795968,121.23845748288873,30,1,residential,Lunser Straße,,
1568,25795985,25795991,122.50955314624622,30,1,residential,Lunser Straße,,
1569,25795985,2853675539,86.80471539135908,30,1,residential,Lunser Straße,,
1570,25795991,2333033436,64.51270874313433,30,1,residential,Lunser Straße,,
1571,25795991,2333033444,146.24624397737412,30,1,residential,Lunser Straße,,
1572,25795991,25795985,122.50955314624623,30,1,residential,Lunser Straße,,
1573,25796670,25781146,119.9892647832929,30,1,residential,Baumhauser Weg,,
1574,25796670,25797869,65.32631267690718,50,2,residential,Habenhauser Dorfstraße,,
1575,25796670,293310375,320.4814729124065,30,1,residential,Bunnsackerweg,,
1576,25797869,25798039,115.17579779129746,30,1,residential,Habenhauser Dorfstraße,,
1577,25797869,25796670,65.32631267690716,50,2,residential,Habenhauser Dorfstraße,,
1578,25797869,25781144,100.16787570399079,50,2,residential,Pfarrfeldsweg,,
1579,25798039,289047291,58.539638844502626,30,1,residential,Staustraße,,
1580,25798039,25798055,89.80519818120997,30,1,residential,Habenhauser Dorfstraße,,
1581,25798039,25797869,115.17579779129746,30,1,residential,Habenhauser Dorfstraße,,
1582,25798055,289047414,157.13235922048867,20,1,residential,Schwedenstraße,,
1583,25798055,25798078,86.4179024089572,30,1,residential,Habenhauser Dorfstraße,,
1584,25798055,25798039,89.80519818120996,30,1,residential,Habenhauser Dorfstraße,,
1585,25798078,25898744,1041.5392522723673,30,1,unclassified,Wehrstraße,,
1586,25798078,25802782,57.331658588764256,30,1,residential,Habenhauser Dorfstraße,,
1587,25798078,25798055,86.4179024089572,30,1,residential,Habenhauser Dorfstraße,,
1588,25798078,25798527,77.84910863071103,33,1,living_street,Habenhauser Windmühlenberg,,
1589,25798522,2976231705,57.46607913165497,33,1,living_street,Lienackern,,
1590,25798522,25798524,86.8219639137351,33,1,living_street,Habenhauser Windmühlenberg,,
1591,25798522,25781144,87.23846748641725,33,1,living_street,Habenhauser Windmühlenberg,,
1592,25798524,25799144,138.77887050650554,33,1,living_street,Lange Ackern,,
1593,25798524,25798527,96.03272520031143,33,1,living_street,Habenhauser Windmühlenberg,,
1594,25798524,25798522,86.82196391373512,33,1,living_street,Habenhauser Windmühlenberg,,
1595,25798527,25808576,67.92360514748336,33,1,living_street,Schusters Kamp,,
1596,25798527,25798524,96.03272520031143,33,1,living_street,Habenhauser Windmühlenberg,,
1597,25798527,25798078,77.84910863071103,33,1,living_street,Habenhauser Windmühlenberg,,
1598,25798540,25799154,41.98994598500801,33,1,living_street,Sandstücke,,
1599,25798540,25798658,118.03658295863967,33,1,living_street,Lienackern,,
1600,25798540,2976231705,64.2269335671547,33,1,living_street,Lienackern,,
1601,25798658,2333033460,71.23168012903959,33,1,living_street,Lienackern,,
1602,25798658,25798540,118.03658295863966,33,1,living_street,Lienackern,,
1603,25798658,25799514,119.97282908329842,33,1,living_street,Dellfeld,,
1604,25798781,25799501,57.8263754440087,33,1,living_street,Sandstücke,,
1605,25798781,25799148,54.0111721576355,33,1,living_street,Sandstücke,,
1606,25798781,25799630,132.06868129812284,33,1,living_street,Rottstücke,,
1607,25799144,25799148,11.973166677226086,33,1,living_street,Sandstücke,,
1608,25799144,25799154,6.55033254124625,33,1,living_street,Sandstücke,,
1609,25799144,25798524,138.77887050650557,33,1,living_street,Lange Ackern,,
1610,25799148,25799154,19.729855213037695,33,1,living_street,Sandstücke,,
1611,25799148,25799144,11.973166677226086,33,1,living_street,Sandstücke,,
1612,25799148,25798781,54.0111721576355,33,1,living_street,Sandstücke,,
1613,25799154,25798540,41.98994598500801,33,1,living_street,Sandstücke,,
1614,25799154,25799144,6.55033254124625,33,1,living_street,Sandstücke,,
1615,25799154,25799148,19.729855213037695,33,1,living_street,Sandstücke,,
1616,25799501,25798781,57.8263754440087,33,1,living_street,Sandstücke,,
1617,25799501,25799514,34.67979115501292,33,1,living_street,Dellfeld,,
1618,25799501,25799630,158.4512699634982,33,1,living_street,Dellfeld,,
1619,25799514,25799530,48.177940786415675,33,1,living_street,Achtern Höben,,
1620,25799514,25798658,119.97282908329842,33,1,living_street,Dellfeld,,
1621,25799514,25799501,34.67979115501292,33,1,living_street,Dellfeld,,
1622,25799530,25799514,48.177940786415675,33,1,living_street,Achtern Höben,,
1623,25799530,25800114,31.391935018130354,33,1,living_street,Achtern Höben,,
1624,25799630,25798781,132.06868129812284,33,1,living_street,Rottstücke,,
1625,25799630,25808576,64.2120412603136,33,1,living_street,Schusters Kamp,,
1626,25799630,25799501,158.4512699634982,33,1,living_street,Dellfeld,,
1627,25800062,25800114,11.800260615125934,50,1,tertiary,Friedrich-Engels-Straße,,
1628,25800062,25799530,31.03055564666806,33,1,living_street,Achtern Höben,,
1629,25800087,25800062,9.514413616649847,50,1,tertiary,Friedrich-Engels-Straße,,
1630,25800087,25781285,62.215695440810094,50,1,tertiary,Friedrich-Engels-Straße,,
1631,25800098,25800087,13.033048144080995,50,1,tertiary,Friedrich-Engels-Straße,,
1632,25800098,25800312,55.2363343855677,50,1,unclassified,Steinsetzerstraße,,
1633,25800114,25800098,9.876446121541473,50,1,tertiary,Friedrich-Engels-Straße,,
1634,25800114,25802590,72.3084554557709,50,1,tertiary,Friedrich-Engels-Straße,,
1635,25800312,25800087,53.03430894813104,50,2,unclassified,Steinsetzerstraße,,
1636,25800312,25756894,144.25747705403037,50,1,unclassified,Steinsetzerstraße,,
1637,25801607,25802534,225.18195474217762,50,1,unclassified,Ziegelbrennerstraße,,
1638,25801607,25756894,136.22804122107107,30,1,unclassified,Steinsetzerstraße,,
1639,25802534,25802590,98.88656705317453,50,2,tertiary,Friedrich-Engels-Straße,,
1640,25802534,25756918,164.08139755187293,50,2,tertiary,Friedrich-Engels-Straße,,
1641,25802534,25801607,225.18195474217765,50,1,unclassified,Ziegelbrennerstraße,,
1642,25802590,25800098,69.54624764368276,50,2,tertiary,Friedrich-Engels-Straße,,
1643,25802590,25802534,98.88656705317453,50,2,tertiary,Friedrich-Engels-Straße,,
1644,25802734,25899380,119.82376532574904,30,1,residential,Habenhauser Landstraße,,
1645,25802734,25756918,124.0644335575366,30,1,residential,Habenhauser Landstraße,,
1646,25802734,454229127,315.43182470684764,30,1,residential,Solthören,,
1647,25802782,454229127,24.25595960349104,30,1,residential,Solthören,,
1648,25802782,454229126,17.782012643517316,30,1,residential,Habenhauser Dorfstraße,,
1649,25802782,25798078,57.331658588764256,30,1,residential,Habenhauser Dorfstraße,,
1650,25803478,25789824,138.66522368357877,30,1,residential,Hegelstraße,,
1651,25803478,25803536,49.19403776369152,30,1,residential,Neustadtscontrescarpe,,
1652,25803536,25803478,49.19403776369152,30,1,residential,Neustadtscontrescarpe,,
1653,25803536,25811900,107.71219492866254,30,1,residential,Neustadtscontrescarpe,,
1654,25805313,25805388,43.7280281384599,30,1,residential,Kleestraße,,
1655,25805313,25793914,191.74300801947123,30,1,tertiary,Meyerstraße,,
1656,25805313,25790158,105.86481235948406,30,1,tertiary,Meyerstraße,,
1657,25805388,25790010,106.86293080486323,30,1,residential,Lehnstedter Straße,,
1658,25805388,25793912,192.65185357355722,30,1,residential,Lehnstedter Straße,,
